0,0,119999
0,0,119995
0,0,119989
0,0,119981
0,0,119970
0,0,119957
0,0,119942
0,0,119924
0,0,119904
0,0,119882
0,0,119857
0,0,119830
0,0,119800
0,0,119768
0,0,119734
0,0,119698
0,0,119659
0,0,119617
0,0,119574
0,0,119527
0,0,119479
0,0,119428
0,0,119375
0,0,119320
0,0,119262
0,0,119201
0,0,119139
0,0,119074
0,0,119006
0,0,118937
0,0,118865
0,0,118790
0,0,118713
0,0,118634
0,0,118553
0,0,118469
0,0,118383
0,0,118294
0,0,118203
0,0,118110
0,0,118014
0,0,117916
0,0,117815
0,0,117713
0,0,117608
0,0,117500
0,0,117390
0,0,117278
0,0,117163
0,0,117046
0,0,116927
0,0,116805
0,0,116681
0,0,116555
0,0,116426
0,0,116295
0,0,116161
0,0,116025
0,0,115887
0,0,115746
0,0,115603
0,0,115458
0,0,115310
0,0,115160
0,0,115008
0,0,114853
0,0,114696
0,0,114536
0,0,114374
0,0,114210
0,0,114043
0,0,113874
0,0,113703
0,0,113529
0,0,113353
0,0,113174
0,0,112993
0,0,112810
0,0,112625
0,0,112437
0,0,112246
0,0,112054
0,0,111858
0,0,111661
0,0,111461
0,0,111259
0,0,111055
0,0,110848
0,0,110638
0,0,110427
0,0,110213
0,0,109996
0,0,109777
0,0,109556
0,0,109333
0,0,109107
0,0,108879
0,0,108648
0,0,108415
0,0,108180
0,0,107942
0,0,107702
0,0,107459
0,0,107215
0,0,106967
0,0,106718
0,0,106466
0,0,106211
0,0,105955
0,0,105696
0,0,105434
0,0,105170
0,0,104904
0,0,104636
0,0,104365
0,0,104091
0,0,103816
0,0,103537
0,0,103257
0,0,102974
0,0,102689
0,0,102401
0,0,102111
0,0,101819
0,0,101524
0,0,101227
0,0,100928
0,0,100626
0,0,100322
0,0,100015
0,0,99706.4
0,0,99395
0,0,99081.3
0,0,98765.2
0,0,98446.8
0,0,98125.9
0,0,97802.7
0,0,97477.1
0,0,97149.1
0,0,96818.7
0,0,96486
0,0,96150.9
0,0,95813.4
0,0,95473.5
0,0,95131.2
0,0,94786.6
0,0,94439.5
0,0,94090.1
0,0,93738.4
0,0,93384.2
0,0,93027.6
0,0,92668.7
0,0,92307.4
0,0,91943.7
0,0,91577.6
0,0,91209.1
0,0,90838.3
0,0,90465
0,0,90089.4
0,0,89711.4
0,0,89331
0,0,88948.3
0,0,88563.1
0,0,88175.6
0,0,87785.6
0,0,87393.3
0,0,86998.6
0,0,86601.5
0,0,86202.1
0,0,85800.2
0,0,85395.9
0,0,84989.3
0,0,84580.3
0,0,84168.9
0,0,83755.1
0,0,83338.9
0,0,82920.3
0,0,82499.3
0,0,82076
0,0,81650.2
0,0,81222.1
0,0,80791.5
0,0,80358.6
0,0,79923.3
0,0,79485.6
0,0,79045.5
0,0,78603
0,0,78158.1
0,0,77710.8
0,0,77261.1
0,0,76809.1
0,0,76354.6
0,0,75897.8
0,0,75438.5
0,0,74976.9
0,0,74512.8
0,0,74046.4
0,0,73577.6
0,0,73106.3
0,0,72632.7
0,0,72156.7
0,0,71678.2
0,0,71197.4
0,0,70714.2
0,0,70228.6
